timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-03-18 09:00:00,172.56,173.4,171.44,171.58,6556.199,2025-03-18 09:59:59.999,1130960.65931000,8066,3797.41700000,655241.00753000,0
2025-03-18 10:00:00,171.59,172.19,169.28,170.16,7674.717,2025-03-18 10:59:59.999,1307966.97574000,12809,4446.24600000,758215.28131000,0
2025-03-18 11:00:00,170.17,170.5,168.62,169.28,3718.292,2025-03-18 11:59:59.999,629789.82674000,8649,2034.11000000,344400.71535000,0
2025-03-18 12:00:00,169.26,169.92,168.51,169.05,4279.34,2025-03-18 12:59:59.999,723731.39021000,5799,2198.90300000,371878.71154000,0
2025-03-18 13:00:00,169.05,169.65,166.03,166.49,9670.066,2025-03-18 13:59:59.999,1619135.24085000,15410,4966.03400000,831470.31314000,0
2025-03-18 14:00:00,166.48,169.36,166.02,168.59,8059.142,2025-03-18 14:59:59.999,1352650.99532000,10037,4217.78700000,706800.59184000,0
2025-03-18 15:00:00,168.58,168.75,166.22,166.37,7974.158,2025-03-18 15:59:59.999,1337334.78718000,9592,4552.12400000,763125.62139000,0
2025-03-18 16:00:00,166.36,168.15,165.51,166.8,7033.321,2025-03-18 16:59:59.999,1171413.91130000,7071,4081.57400000,679768.79255000,0
2025-03-18 17:00:00,166.81,167.11,164.84,165.28,4429.956,2025-03-18 17:59:59.999,733653.66892000,5405,2304.74200000,381829.91026000,0
2025-03-18 18:00:00,165.33,167.29,164.84,166.95,2274.077,2025-03-18 18:59:59.999,377346.47181000,4773,1019.90400000,169370.90694000,0
2025-03-18 19:00:00,166.98,169.89,166.85,169.68,3116.608,2025-03-18 19:59:59.999,525194.92846000,4740,1313.82500000,221353.26219000,0
2025-03-18 20:00:00,169.67,169.87,168.54,169.72,3910.346,2025-03-18 20:59:59.999,662044.41181000,4219,2309.73500000,391213.15142000,0
2025-03-18 21:00:00,169.71,170.42,168.59,168.94,2802.083,2025-03-18 21:59:59.999,474984.82889000,3198,1371.87800000,232578.23920000,0
2025-03-18 22:00:00,168.93,169.15,168.18,168.53,2815.57,2025-03-18 22:59:59.999,474766.05198000,4289,1873.19700000,315856.25452000,0
2025-03-18 23:00:00,168.53,170.31,168.52,170.08,5747.74,2025-03-18 23:59:59.999,974136.00004000,5710,3798.15500000,643607.22689000,0
2025-03-19 00:00:00,170.09,173.44,169.82,173.01,7530.853,2025-03-19 00:59:59.999,1295485.88426000,11294,3695.44300000,634883.58596000,0
